Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Vodafone,Indoor,4G,4,2,28.567384999999998,77.19081333,NCT
Airtel,Indoor,4G,5,2,10.51006817,77.1991483,Tamil Nadu
RJio,Indoor,4G,4,2,22.85198676,88.36542589,West Bengal
RJio,Outdoor,4G,3,2,16.50950838,80.66537701,Andhra Pradesh
Airtel,Outdoor,2G,1,1,19.1671159,73.0723834,Maharashtra
BSNL,Travelling,3G,5,2,17.68166167,75.91403833,Maharashtra
Vodafone,Travelling,4G,4,2,18.54173541,73.82938027,Maharashtra
BSNL,Indoor,3G,5,2,17.30714645,78.43389421,Telangana
Vodafone,Indoor,4G,5,2,28.4970261,77.4344893,Uttar Pradesh
BSNL,Indoor,4G,4,2,22.5767115,88.3588112,West Bengal
RJio,Indoor,4G,4,2,13.0931659,77.5510152,Karnataka
Vodafone,Indoor,4G,4,2,22.27520432,73.71576562,Gujarat
Airtel,Outdoor,4G,2,1,18.5158395,73.84385666,Maharashtra
RJio,Indoor,4G,1,0,21.25916564,72.84140099,Gujarat
RJio,Indoor,4G,3,2,22.31692907,88.22684177,West Bengal
RJio,Indoor,4G,5,2,21.74355547,70.58627058,Gujarat
RJio,Outdoor,4G,4,2,9.502636444,78.12978515,Tamil Nadu
RJio,Outdoor,4G,4,2,26.11456,85.38580999999999,Bihar
Airtel,Indoor,4G,5,2,11.10678299,77.34161954,Tamil Nadu
Vodafone,Indoor,4G,1,1,19.00953807,72.83608726,Maharashtra
Vodafone,Travelling,4G,4,2,18.634983899999998,73.79013690000001,Maharashtra
Vodafone,Travelling,4G,4,2,21.88696864,72.06793891,Gujarat
RJio,Outdoor,4G,4,2,19.025986899999996,72.8366759,Maharashtra
Vodafone,Outdoor,3G,5,2,12.9697966,77.73554939,Karnataka
Idea,Indoor,4G,5,2,21.11287928,79.06893716,Maharashtra
RJio,Indoor,4G,4,2,28.654801000000003,77.07022727,NCT
Vodafone,Travelling,4G,4,2,18.6281604,73.7851083,Maharashtra
RJio,Indoor,4G,5,2,27.8448386,75.25055419,Rajasthan
Airtel,Indoor,4G,1,1,17.4210122,78.35236479999999,Telangana
Airtel,Outdoor,4G,1,0,28.66926369,77.28446755,NCT
RJio,Travelling,4G,4,2,13.0328815,80.2282052,Tamil Nadu
RJio,Indoor,4G,3,2,18.39597497,76.57014189,Maharashtra
RJio,Outdoor,4G,3,2,30.80843885,76.91775789,Haryana
BSNL,Indoor,3G,4,2,22.6325395,88.37310009999999,West Bengal
Vodafone,Indoor,4G,3,2,20.3718079,72.91548025,Gujarat
RJio,Travelling,4G,5,2,23.237833,77.40393,Madhya Pradesh
RJio,Travelling,4G,3,2,18.3958315,76.57004909999999,Maharashtra
RJio,Indoor,4G,2,1,25.5928562,85.1396009,Bihar
RJio,Indoor,4G,4,2,19.841893,75.22873009999999,Maharashtra
Airtel,Outdoor,4G,1,1,12.93166084,77.68716983,Karnataka
RJio,Travelling,4G,3,2,19.231124899999998,73.1451503,Maharashtra
Airtel,Travelling,3G,5,2,18.95262213,72.81771298,Maharashtra
Airtel,Indoor,4G,5,2,16.99832082,82.24344844,Andhra Pradesh
Airtel,Indoor,3G,1,0,17.2404191,80.14442840000001,Telangana
Vodafone,Travelling,4G,1,1,12.96788862,77.58782444,Karnataka
RJio,Indoor,4G,5,2,19.0215009,72.8347176,Maharashtra
Vodafone,Outdoor,3G,5,2,10.9533214,76.97252273,Tamil Nadu
Vodafone,Outdoor,3G,4,2,23.078129999999998,70.16521999999999,Gujarat
Airtel,Outdoor,3G,2,1,21.11120167,79.09639667,Maharashtra
RJio,Indoor,4G,4,2,22.896086399999998,70.8725749,Gujarat
RJio,Travelling,4G,3,2,18.6439592,73.781014,Maharashtra
RJio,Indoor,4G,1,1,22.4358083,88.85761,West Bengal
Vodafone,Indoor,3G,1,0,26.8624684,81.0220322,Uttar Pradesh
RJio,Indoor,4G,4,2,19.057122699999997,72.83288320000001,Maharashtra
Airtel,Indoor,4G,5,2,26.1269676,87.8600395,West Bengal
RJio,Indoor,4G,2,1,17.49660976,78.39717957,Telangana
RJio,Indoor,4G,3,2,17.69653,83.28430833,Andhra Pradesh
RJio,Indoor,4G,5,2,29.684883199999998,76.9915267,Haryana
Airtel,Travelling,3G,1,0,29.02485,79.39740667,Uttarakhand
Airtel,Indoor,4G,5,2,28.35520804,77.33144479,Haryana
RJio,Indoor,4G,4,2,19.057137100000002,72.8328145,Maharashtra
RJio,Indoor,4G,1,1,13.0984345,77.5669231,Karnataka
RJio,Outdoor,4G,3,2,19.235335600000003,73.1663615,Maharashtra
Airtel,Indoor,4G,1,0,18.53160821,73.84466855,Maharashtra
Vodafone,Indoor,4G,3,2,23.80762,87.805545,West Bengal
RJio,Travelling,4G,3,2,22.09056,88.04031667,West Bengal
BSNL,Indoor,4G,4,2,22.576291199999996,88.35899309999999,West Bengal
RJio,Indoor,4G,5,2,27.84956992,75.2527552,Rajasthan
RJio,Travelling,4G,1,0,13.2830283,80.0764543,Tamil Nadu
RJio,Indoor,4G,5,2,21.899623300000002,87.5376459,West Bengal
Airtel,Indoor,4G,2,1,21.92000008,82.77999878,Chhattisgarh
RJio,Indoor,4G,5,2,11.03412065,76.90867469999999,Tamil Nadu
RJio,Indoor,4G,5,2,21.33460252,83.61906264,Odisha
RJio,Travelling,4G,5,2,24.35317986,71.57970771,Gujarat
RJio,Outdoor,4G,5,2,13.07876,80.260124,Tamil Nadu
Airtel,Indoor,4G,4,2,28.8759554,76.64409429999999,Haryana
RJio,Indoor,4G,5,2,23.20346669,80.00577535,Madhya Pradesh
RJio,Travelling,4G,2,1,18.6271699,73.78183299999999,Maharashtra
RJio,Indoor,4G,2,0,23.6015465,73.10047490000001,Gujarat
BSNL,Indoor,2G,4,2,22.0871631,82.1844098,Chhattisgarh
Vodafone,Indoor,4G,4,2,20.3638666,72.9222962,Gujarat
RJio,Outdoor,4G,4,2,19.070308999999998,72.83312,Maharashtra
RJio,Indoor,4G,4,2,26.199143499999998,91.7760508,Assam
RJio,Indoor,4G,4,2,19.057011,72.83280970000001,Maharashtra
RJio,Travelling,4G,1,1,19.1802465,72.834817,Maharashtra
Vodafone,Outdoor,4G,1,1,28.595148,77.2952,Delhi
RJio,Indoor,4G,5,2,20.336827800000002,85.81875714,Odisha
Airtel,Travelling,4G,5,2,26.09880031,87.95107979,West Bengal
Airtel,Travelling,4G,5,2,21.2043409,72.8356464,Gujarat
Airtel,Travelling,4G,5,2,34.12298997,74.50371142,Kashmir
RJio,Indoor,4G,2,1,32.675960100000005,74.87510418,Kashmir
RJio,Travelling,4G,2,1,12.449324,75.84756999999999,Karnataka
Airtel,Indoor,4G,4,2,19.024377800000003,72.85784220000001,Maharashtra
Airtel,Outdoor,4G,5,2,19.98583394,73.78572305,Maharashtra
RJio,Outdoor,4G,1,1,28.69704613,77.59434209,Uttar Pradesh
Vodafone,Indoor,4G,4,2,22.635627399999997,88.440169,West Bengal
RJio,Indoor,4G,1,0,30.69078355,76.7095907,Punjab
BSNL,Indoor,3G,5,2,19.9853531,73.76892990000002,Maharashtra
Airtel,Indoor,4G,5,2,13.057469699999999,77.5835881,Karnataka
RJio,Outdoor,4G,3,2,11.753144,75.4930991,Kerala
RJio,Travelling,4G,2,1,18.552069699999997,73.84944140000002,Maharashtra
Airtel,Indoor,3G,2,1,17.67931,78.36725667,Telangana
RJio,Indoor,4G,4,2,22.82440953,70.85947181,Gujarat
Airtel,Travelling,4G,5,2,19.9973171,73.78179168,Maharashtra
RJio,Indoor,4G,4,2,12.883505,77.6020449,Karnataka
Vodafone,Outdoor,4G,1,0,20.5352736,76.18219859999999,Maharashtra
Airtel,Travelling,4G,5,2,28.208671999999996,77.81805,Uttar Pradesh
Airtel,Travelling,4G,4,2,29.4479733,77.64819370000001,Uttar Pradesh
Airtel,Indoor,4G,5,2,12.917813800000001,80.12841590000001,Tamil Nadu
Vodafone,Indoor,3G,4,2,13.0411571,80.17352679999999,Tamil Nadu
Idea,Travelling,3G,4,2,16.67964091,74.47045908,Maharashtra
RJio,Outdoor,4G,2,1,26.94083588,75.61006311,Rajasthan
RJio,Outdoor,4G,4,2,18.9828336,72.8394998,Maharashtra
RJio,Indoor,4G,3,2,22.684079399999998,72.85937340000001,Gujarat
Idea,Outdoor,3G,5,2,19.86447329,75.21703358,Maharashtra
BSNL,Indoor,3G,5,2,20.00315437,73.78896740000002,Maharashtra
RJio,Indoor,4G,5,2,19.1454438,72.9388668,Maharashtra
RJio,Travelling,4G,5,2,23.23452,77.4225,Madhya Pradesh
RJio,Travelling,4G,5,2,24.45965788,88.07767313,West Bengal
Vodafone,Indoor,4G,2,1,20.36528129,72.92160913,Gujarat
RJio,Indoor,4G,5,2,20.3099194,85.8192097,Odisha
RJio,Indoor,4G,1,0,19.06416833,72.99683333,Maharashtra
RJio,Indoor,4G,1,1,21.16198936,72.87974156,Gujarat
RJio,Indoor,4G,2,1,28.54559742,77.12298852,NCT
RJio,Indoor,4G,5,2,24.80087204,87.20763699,Jharkhand
Airtel,Indoor,4G,5,2,18.9841378,72.8393154,Maharashtra
Airtel,Indoor,3G,4,2,28.93289251,77.73109345,Uttar Pradesh
RJio,Outdoor,4G,5,2,11.6477791,76.14123599999999,Kerala
Airtel,Indoor,3G,5,2,23.0110303,72.55940240000001,Gujarat
Airtel,Indoor,4G,5,2,20.53160073,76.17356272,Maharashtra
Airtel,Indoor,4G,4,2,28.87611923,76.64279332,Haryana
Vodafone,Indoor,3G,5,2,10.95373658,76.9715245,Tamil Nadu
BSNL,Outdoor,4G,5,2,10.959009,79.392494,Tamil Nadu
Vodafone,Travelling,4G,4,2,18.624875199999998,73.77634090000001,Maharashtra
RJio,Travelling,4G,5,2,14.535307000000001,79.87881999999999,Andhra Pradesh
Vodafone,Indoor,4G,4,2,22.24920525,73.20519756,Gujarat
Idea,Outdoor,4G,5,2,26.2872945,83.50494880000001,Uttar Pradesh
Idea,Indoor,4G,4,2,17.523317300000002,78.31901359999999,Telangana
RJio,Indoor,4G,2,1,26.92701281,80.94528612,Uttar Pradesh
RJio,Indoor,4G,4,2,22.576327,88.3583852,West Bengal
BSNL,Indoor,3G,5,2,17.436995,78.38090833,Telangana
Vodafone,Indoor,4G,5,2,26.89795157,75.82301536,Rajasthan
RJio,,4G,5,2,22.488352,88.36209000000001,West Bengal
RJio,Outdoor,4G,3,2,28.722875,77.1770939,NCT
RJio,Travelling,4G,4,2,28.6527104,77.155167,NCT
Airtel,Indoor,4G,5,2,21.81690833,79.03654167,Madhya Pradesh
RJio,Indoor,4G,2,1,32.69719612,74.88010355,Kashmir
RJio,Indoor,4G,2,1,25.234066600000002,86.9263203,Bihar
Vodafone,Travelling,3G,2,1,22.8101327,88.23129780000001,West Bengal
BSNL,Indoor,3G,5,2,9.343570952,76.83431465,Kerala
Vodafone,Indoor,3G,4,2,22.896084,70.87257779999999,Gujarat
BSNL,Indoor,2G,4,2,13.0186125,77.5707364,Karnataka
BSNL,Indoor,3G,2,0,16.7932075,80.82764540000001,Andhra Pradesh
RJio,Outdoor,3G,4,2,11.874604,75.38183599999999,Kerala
BSNL,Indoor,3G,5,2,17.371029800000002,78.42170625,Telangana
Airtel,Indoor,4G,5,2,34.12277269,74.50412866,Kashmir
RJio,Indoor,4G,4,2,13.62028445,79.42690389,Andhra Pradesh
Airtel,,4G,5,2,18.166529,73.95340999999999,Maharashtra
Airtel,Outdoor,4G,5,2,12.6921739,79.9816221,Tamil Nadu
RJio,Indoor,4G,5,2,22.474269699999997,88.39312159999999,West Bengal
Vodafone,Indoor,3G,5,2,10.95373658,76.9715245,Tamil Nadu
BSNL,Indoor,3G,3,2,16.76989147,80.88481452,Andhra Pradesh
RJio,Travelling,4G,3,2,18.666583499999998,73.8248135,Maharashtra
Airtel,Outdoor,4G,2,1,25.19323488,86.88945623,Bihar
RJio,Indoor,4G,4,2,19.018603,73.043779,Maharashtra
Vodafone,Indoor,4G,5,2,13.07617037,79.65200988,Tamil Nadu
RJio,Outdoor,4G,5,2,22.0955344,87.7608036,West Bengal
Airtel,Indoor,4G,5,2,10.98686514,78.06930512,Tamil Nadu
RJio,Outdoor,4G,4,2,28.63080614,77.27684994,NCT
RJio,Indoor,4G,1,0,19.06807667,73.01046333,Maharashtra
RJio,Indoor,4G,1,0,26.71981671,82.24308387,Uttar Pradesh
Vodafone,Indoor,3G,5,2,27.013007799999997,75.5776087,Rajasthan
RJio,Indoor,4G,2,1,17.3321759,78.5278564,Telangana
RJio,Indoor,4G,1,1,22.43895829,88.85340393,West Bengal
Airtel,Indoor,4G,5,2,8.556653,76.87074799999999,Kerala
RJio,Indoor,4G,1,1,29.99570041,77.04942479,Haryana
Airtel,Outdoor,3G,5,2,26.14615729,87.84505681,West Bengal
RJio,Indoor,4G,5,2,15.39177809,77.22537129999999,Andhra Pradesh
RJio,Travelling,4G,5,2,23.237625,77.40994,Madhya Pradesh
Vodafone,Indoor,4G,4,2,20.38188745,72.90475709,Gujarat
RJio,Indoor,4G,3,2,28.7217789,77.1760624,NCT
RJio,Indoor,4G,4,2,19.0214042,73.042188,Maharashtra
Idea,Travelling,3G,4,2,16.67973351,74.47036892,Maharashtra
Idea,Indoor,4G,4,2,19.41788312,72.80826373,Maharashtra
Vodafone,Indoor,4G,5,2,16.6802323,74.2096783,Maharashtra
RJio,Travelling,4G,5,2,17.44146109,78.48581244,Telangana
RJio,Indoor,4G,4,2,11.89519888,75.42577677,Kerala
Vodafone,Indoor,3G,5,2,13.09067263,80.26955294,Tamil Nadu
RJio,Indoor,4G,1,0,24.06202262,88.58290039,West Bengal
RJio,Indoor,4G,2,1,22.5705615,88.35201550000001,West Bengal
Airtel,Indoor,4G,1,1,23.818568300000003,86.470055,Jharkhand
Idea,Outdoor,4G,4,2,16.70809173,74.23090411,Maharashtra
RJio,Outdoor,4G,5,2,19.010862,72.83195,Maharashtra
Vodafone,Outdoor,4G,5,2,13.06084057,80.17459746,Tamil Nadu
RJio,Indoor,4G,5,2,21.3485221,83.6370782,Odisha
RJio,Indoor,4G,1,1,21.16204776,72.879288,Gujarat
RJio,Outdoor,4G,5,2,28.433940000000003,77.14905,Delhi
RJio,Outdoor,4G,5,2,14.533164999999999,79.87862,Andhra Pradesh
Airtel,Indoor,4G,4,2,19.0503236,72.9043913,Maharashtra
Airtel,Indoor,4G,1,0,24.4728164,85.6882682,Jharkhand
Idea,Indoor,2G,2,1,12.04721019,75.52434434,Kerala
RJio,Indoor,4G,5,2,30.73421696,76.74477848,Chandigarh
RJio,Outdoor,4G,4,2,19.950893,73.7579,Maharashtra
Airtel,Indoor,3G,1,1,28.68411012,77.22281387,NCT
RJio,Indoor,4G,5,2,10.6811678,76.6916199,Kerala
Vodafone,Outdoor,4G,4,2,27.93529539,76.85502345,Rajasthan
BSNL,Indoor,3G,4,2,23.04207029,72.58567729,Gujarat
RJio,Travelling,4G,1,1,15.50776704,80.05180259,Andhra Pradesh
RJio,Indoor,4G,1,1,21.224807000000002,72.8388003,Gujarat
BSNL,Indoor,2G,5,2,17.43398214,78.40062859999999,Telangana
Airtel,Indoor,4G,1,1,28.72439167,79.48991333,Uttar Pradesh
Airtel,Outdoor,3G,4,2,10.52254041,76.21516936,Kerala
RJio,Outdoor,4G,5,2,26.77757,82.152835,Uttar Pradesh
Airtel,Outdoor,4G,1,1,12.937418,77.69049,Karnataka
Airtel,Indoor,3G,1,1,31.66371773,75.82819118,Punjab
RJio,Indoor,4G,1,1,25.5923687,85.13974859999999,Bihar
RJio,Indoor,4G,5,2,21.34870537,83.63727425,Odisha
RJio,Travelling,4G,5,2,23.024495,72.40672333,Gujarat
Airtel,Indoor,3G,5,2,26.65147809,92.76838313,Assam
RJio,Indoor,4G,4,2,22.89545943,70.87335236,Gujarat
RJio,Outdoor,4G,4,2,28.49875732,77.40475872,Uttar Pradesh
RJio,Travelling,4G,4,2,19.4510224,73.3253661,Maharashtra
RJio,Indoor,4G,2,1,22.684053600000002,72.85906949999999,Gujarat
Vodafone,Outdoor,4G,2,1,12.9911893,77.7293037,Karnataka
Airtel,Indoor,3G,5,2,24.85636696,87.77222203,West Bengal
RJio,Indoor,4G,4,2,18.5197048,73.8563644,Maharashtra
RJio,Indoor,4G,5,2,28.53330091,77.21694326,NCT
Idea,Indoor,3G,2,1,12.04682684,75.52414091,Kerala
Airtel,Indoor,4G,5,2,26.11187958,87.93952527,West Bengal
Vodafone,Indoor,3G,1,1,13.01662444,80.26350453,Tamil Nadu
RJio,,4G,5,2,25.456139999999998,81.86182,Uttar Pradesh
RJio,Outdoor,4G,1,0,18.5142654,73.84924409999999,Maharashtra
RJio,Travelling,4G,5,2,31.32354258,76.05972439,Punjab
Idea,Indoor,3G,2,1,23.51237,87.377196,West Bengal
Airtel,Indoor,2G,2,1,28.58473747,77.23683473,NCT
RJio,Indoor,4G,5,2,30.734227899999997,76.7449628,Chandigarh
Vodafone,Outdoor,3G,1,1,17.050822399999998,74.267659,Maharashtra
RJio,Travelling,4G,3,2,13.007168,77.68868,Karnataka
Vodafone,Travelling,4G,4,2,21.75925675,72.08030412,Gujarat
RJio,Indoor,4G,4,2,19.73652739,75.14519918,Maharashtra
RJio,Indoor,4G,3,2,12.87558073,74.84083962,Karnataka
Idea,Indoor,4G,4,2,22.28613976,73.24426283,Gujarat
Airtel,Indoor,4G,1,0,12.89820177,77.61714698,Karnataka
Airtel,Indoor,4G,3,2,22.27955815,73.14943675,Gujarat
RJio,Indoor,4G,5,2,20.309936399999998,85.8192667,Odisha
Airtel,Outdoor,3G,5,2,28.414646,77.04295,Haryana
BSNL,Indoor,3G,5,2,17.405913899999998,78.43824090000001,Telangana
RJio,Indoor,4G,4,2,22.5740627,88.3495033,West Bengal
RJio,Outdoor,3G,3,2,19.069405,72.83998000000001,Maharashtra
RJio,Outdoor,4G,4,2,22.732893,87.3348172,West Bengal
RJio,Indoor,4G,5,2,23.00114031,72.58866294,Gujarat
Vodafone,Indoor,3G,2,1,28.61542333,77.02320833,NCT
Vodafone,Indoor,4G,4,2,20.3638472,72.9222799,Gujarat
Airtel,Indoor,4G,5,2,23.676816,86.95576740000001,West Bengal
RJio,Indoor,4G,4,2,22.671275,88.33659667,West Bengal
Airtel,Indoor,4G,5,2,23.6775698,86.9572458,West Bengal
BSNL,Indoor,3G,5,2,17.36235973,78.42567081,Telangana
Idea,Indoor,3G,3,2,15.89941715,73.82846843,Maharashtra
RJio,Indoor,4G,5,2,20.70850543,77.00000347,Maharashtra
Airtel,Indoor,3G,3,2,28.58539934,77.23677111,NCT
RJio,Outdoor,4G,5,2,25.2224152,85.1928597,Bihar
Airtel,Outdoor,4G,5,2,31.286737,77.56100500000001,Himachal Pradesh
RJio,Indoor,4G,1,0,22.31006333,73.18084667,Gujarat
Idea,Indoor,3G,2,1,12.04707981,75.52410772,Kerala
Vodafone,Travelling,2G,3,2,27.068195000000003,88.47053000000001,West Bengal
RJio,Indoor,4G,4,2,12.94954556,77.57686006,Karnataka
RJio,Indoor,4G,4,2,15.391506,77.22536243,Andhra Pradesh
Idea,Outdoor,4G,1,1,23.25649159,77.5765939,Madhya Pradesh
Airtel,Indoor,4G,5,2,34.12305368,74.50360068,Kashmir
Airtel,Indoor,4G,4,2,24.858226300000002,87.7734122,West Bengal
Idea,,4G,4,2,28.317590000000003,76.899506,Haryana
RJio,Outdoor,4G,4,2,25.33305574,87.35622855,Bihar
Vodafone,Indoor,4G,4,2,22.89624454,70.86375732,Gujarat
Idea,Travelling,3G,5,2,19.1669978,73.2382985,Maharashtra
BSNL,Travelling,4G,4,2,24.5708384,74.96888372,Madhya Pradesh
RJio,Outdoor,4G,1,1,25.19323865,86.88947438,Bihar
